SERVICE_DATE,SERVICE_KEY,TRAIN,TRIP_NUMBER,bus,ROUTE_NUMBER,DIRECTION,ESTIMATED_LOAD,start_location,depart,end_location,arrive,ACT_ARR_TIME,ACT_DEP_TIME,STOP_TYPE,GPS_LONGITUDE,GPS_LATITUDE,delay,DOOR_OPEN_TIME
02JUL18:00:00:00,W,401,1320,3506,4,1,24,7856,35607,2642,35813,35627,35656,3,-122.6587233,45.512758333,29,0
02JUL18:00:00:00,W,401,1320,3506,4,1,24,7856,35607,2642,35813,35686,35701,3,-122.66001999999999,45.513009999999994,15,0
02JUL18:00:00:00,W,401,1520,3506,4,1,23,7856,54093,2642,54293,54111,54134,3,-122.6587,45.512828333,23,0
02JUL18:00:00:00,W,401,1520,3506,4,1,23,7856,54093,2642,54293,54161,54187,3,-122.6598117,45.513023333,26,0
02JUL18:00:00:00,W,401,1760,3506,4,1,7,7856,71371,2642,71525,71382,71428,3,-122.65873,45.512845,46,0
02JUL18:00:00:00,W,404,1230,3512,4,1,36,7856,29465,2642,29651,29472,29504,3,-122.65869170000002,45.512073333000004,32,0
02JUL18:00:00:00,W,404,1450,3512,4,1,9,7856,47455,2642,47586,47473,47498,3,-122.6587283,45.512763333,25,0
02JUL18:00:00:00,W,403,1050,3528,4,1,16,7856,20641,2642,20831,20656,20677,3,-122.65871670000001,45.512834999999995,21,0
02JUL18:00:00:00,W,403,1340,3528,4,1,18,7856,37428,2642,37572,37442,37477,3,-122.6587317,45.512841667,35,0
02JUL18:00:00:00,W,403,1570,3528,4,1,8,7856,56546,2642,56751,56560,56606,3,-122.6587233,45.512865000000005,46,0
02JUL18:00:00:00,W,403,1790,3528,4,1,5,7856,74728,2642,74878,74745,74800,3,-122.6587317,45.512826667,55,0
02JUL18:00:00:00,W,447,1240,3556,4,1,21,7856,29930,2642,30084,29954,30001,3,-122.65874,45.51283,47,0
02JUL18:00:00:00,W,447,1460,3556,4,1,33,7856,48645,2642,48838,48662,48677,3,-122.6587267,45.512743333,15,0
02JUL18:00:00:00,W,447,1710,3556,4,1,7,7856,66899,2642,67033,66910,66949,3,-122.65874170000001,45.51283,39,0
02JUL18:00:00:00,W,447,1860,3556,4,1,6,7856,83977,2642,84123,83996,84028,3,-122.65873500000001,45.512823333,32,0
02JUL18:00:00:00,W,901,1280,3571,4,1,15,7856,32144,2642,32322,32150,32161,3,-122.6586933,45.512051667,11,0
02JUL18:00:00:00,W,445,1150,3604,4,1,17,7856,26800,2642,27001,26813,26858,3,-122.6587233,45.512755,45,0
02JUL18:00:00:00,W,445,1420,3604,4,1,21,7856,44710,2642,44914,44727,44769,3,-122.65871170000001,45.512763333,42,0
02JUL18:00:00:00,W,1439,1700,3619,14,1,4,3637,64169,2642,64471,64201,64258,3,-122.65850829999998,45.51299,57,0
02JUL18:00:00:00,W,1439,1700,3619,14,1,4,3637,64169,2642,64471,64390,64464,3,-122.66618170000001,45.512975,74,0
02JUL18:00:00:00,W,8434,1510,3627,4,1,30,7856,52754,2642,52908,52770,52812,3,-122.65871170000001,45.51282,42,0
02JUL18:00:00:00,W,1436,1480,3630,14,1,13,3637,54649,2642,54845,54683,54718,3,-122.6585067,45.51296,35,0
02JUL18:00:00:00,W,442,1120,3632,4,1,28,7856,25329,2642,25458,25344,25390,3,-122.65871000000001,45.512788333,46,0
02JUL18:00:00:00,W,441,1560,3701,4,1,25,7856,55760,2642,55923,55778,55822,3,-122.658745,45.51278,44,0
02JUL18:00:00:00,W,1040,1080,3712,10,1,20,3637,27874,2642,28059,27908,27921,3,-122.6582867,45.51297,13,0
02JUL18:00:00:00,W,1034,1100,3717,10,1,22,3637,29296,2642,29455,29382,29404,3,-122.6604933,45.512988333,22,0
02JUL18:00:00:00,W,444,1410,3724,4,1,22,7856,43809,2642,43950,43828,43858,3,-122.6587383,45.512806667,30,0
02JUL18:00:00:00,W,444,1660,3724,4,1,12,7856,62855,2642,63058,62873,62906,3,-122.65873,45.512846667,33,0
02JUL18:00:00:00,W,444,1830,3724,4,1,10,7856,80401,2642,80558,80415,80458,3,-122.65873329999998,45.512840000000004,43,0
02JUL18:00:00:00,W,947,1480,3729,4,1,26,7856,50375,2642,50593,50395,50427,3,-122.65872,45.512826667,32,0
02JUL18:00:00:00,W,947,1730,3729,4,1,8,7856,68648,2642,68788,68664,68710,3,-122.6587217,45.512834999999995,46,0
02JUL18:00:00:00,W,438,1070,3733,4,1,28,7856,22734,2642,22869,22752,22789,3,-122.6587433,45.512825,37,0
02JUL18:00:00:00,W,438,1370,3733,4,1,15,7856,40164,2642,40366,40178,40221,3,-122.6587317,45.512788333,43,0
02JUL18:00:00:00,W,442,1620,3740,4,1,13,7856,60342,2642,60467,60359,60383,3,-122.65874170000001,45.512843333,24,0
02JUL18:00:00:00,W,442,1810,3740,4,1,5,7856,78027,2642,78168,78050,78078,3,-122.6587217,45.51283,28,0
03JUL18:00:00:00,W,445,1420,2237,4,1,0,7856,44706,2642,44847,44723,44760,3,-122.65873500000001,45.512861666999996,37,0
03JUL18:00:00:00,W,434,1290,2239,4,1,38,7856,32953,2642,33090,32968,33011,3,-122.65872,45.512865000000005,43,0
03JUL18:00:00:00,W,434,1490,2239,4,1,16,7856,50936,2642,51144,50952,51002,3,-122.6587233,45.512834999999995,50,0
03JUL18:00:00:00,W,1441,1640,2265,14,1,0,3637,61494,2642,61729,61626,61667,3,-122.66028829999999,45.512973333000005,41,0
03JUL18:00:00:00,W,436,1020,2274,4,1,10,7856,17489,2642,17610,17504,17531,3,-122.6587233,45.512848333,27,0
03JUL18:00:00:00,W,436,1300,2274,4,1,28,7856,33789,2642,33995,33806,33847,3,-122.65871170000001,45.51274,41,0
03JUL18:00:00:00,W,436,1500,2274,4,1,27,7856,51794,2642,51983,51811,51842,3,-122.6587383,45.512781667,31,0
03JUL18:00:00:00,W,1405,1580,2308,14,1,7,3637,59277,2642,59487,59327,59358,3,-122.65853829999999,45.51294,31,0
03JUL18:00:00:00,W,1434,1180,2524,14,1,26,3637,30390,2642,30640,30431,30440,3,-122.65854499999999,45.512991667,9,0
03JUL18:00:00:00,W,440,1530,2526,4,1,16,7856,54231,2642,54441,54246,54292,3,-122.6587283,45.512841667,46,0
03JUL18:00:00:00,W,440,1765,2526,4,1,5,7856,72422,2642,72562,72438,72482,3,-122.65875,45.512848333,44,0
03JUL18:00:00:00,W,442,1620,2529,4,1,0,7856,60260,2642,60472,60273,60324,3,-122.65871670000001,45.512871667,51,0
03JUL18:00:00:00,W,442,1810,2529,4,1,0,7856,77985,2642,78166,78005,78014,3,-122.6586783,45.512116667,9,0
03JUL18:00:00:00,W,442,1810,2529,4,1,0,7856,77985,2642,78166,78033,78077,3,-122.658725,45.512859999999996,44,0
03JUL18:00:00:00,W,442,1810,2529,4,1,0,7856,77985,2642,78166,78103,78115,3,-122.6605033,45.51298,12,0
03JUL18:00:00:00,W,1002,1360,2551,10,1,8,3637,62342,2642,62494,62408,62448,3,-122.6606067,45.512948333000004,40,0
03JUL18:00:00:00,W,411,1210,2601,4,1,31,7856,28624,2642,28818,28642,28677,3,-122.65871829999999,45.512805,35,0
03JUL18:00:00:00,W,406,1110,2603,4,1,35,7856,25250,2642,25391,25267,25313,3,-122.6587433,45.512855,46,0
03JUL18:00:00:00,W,407,1140,2610,4,1,38,7856,26644,2642,26847,26659,26708,3,-122.65870670000001,45.512868333,49,0
03JUL18:00:00:00,W,409,1700,2633,4,1,13,7856,66203,2642,66334,66219,66250,3,-122.6587217,45.512845,31,0
03JUL18:00:00:00,W,1401,1230,2644,14,1,25,3637,32858,2642,33034,32950,32996,3,-122.66436329999999,45.512956667,46,0
03JUL18:00:00:00,W,409,1190,2704,4,1,23,7856,27971,2642,28187,27996,28040,3,-122.65873500000001,45.51285,44,0
03JUL18:00:00:00,W,409,1190,2704,4,1,23,7856,27971,2642,28187,28091,28139,3,-122.66048500000001,45.513003333,48,0
03JUL18:00:00:00,W,408,1170,2714,4,1,26,7856,27442,2642,27631,27448,27466,3,-122.6586867,45.512061667,18,0
03JUL18:00:00:00,W,1402,1050,2715,14,1,26,3637,24445,2642,24624,24478,24492,3,-122.65848999999999,45.512953333,14,0
03JUL18:00:00:00,W,444,1410,3008,4,1,24,7856,43936,2642,44146,43953,43989,3,-122.65871499999999,45.512859999999996,36,0
03JUL18:00:00:00,W,444,1410,3008,4,1,24,7856,43936,2642,44146,44022,44038,3,-122.6599183,45.51298,16,0
03JUL18:00:00:00,W,444,1660,3008,4,1,10,7856,62640,2642,62786,62655,62701,3,-122.6587317,45.512838333000005,46,0
03JUL18:00:00:00,W,444,1830,3008,4,1,12,7856,81034,2642,81177,81046,81091,3,-122.6587217,45.51278,45,0
03JUL18:00:00:00,W,441,1090,3017,4,1,15,7856,23620,2642,23838,23774,23806,3,-122.66502,45.512966667,32,0
03JUL18:00:00:00,W,442,1120,3025,4,1,17,7856,25334,2642,25524,25347,25384,3,-122.6587233,45.512828333,37,0
03JUL18:00:00:00,W,1039,1070,3029,10,1,17,3637,27111,2642,27353,27192,27236,3,-122.66030330000001,45.51297,44,0
03JUL18:00:00:00,W,8434,1310,3030,4,1,32,7856,34986,2642,35117,35003,35027,3,-122.65873,45.512826667,24,0
03JUL18:00:00:00,W,8434,1510,3030,4,1,4,7856,52892,2642,53039,52902,52955,3,-122.6587567,45.51279,53,0
03JUL18:00:00:00,W,1038,1050,3032,10,1,32,3637,26123,2642,26297,26155,26169,3,-122.6585117,45.512986667,14,0
03JUL18:00:00:00,W,1439,1150,3035,14,1,30,3637,29408,2642,29587,29450,29459,3,-122.6585,45.51298,9,0
03JUL18:00:00:00,W,1439,1700,3035,14,1,6,3637,64366,2642,64592,64401,64410,3,-122.65853,45.512991667,9,0
03JUL18:00:00:00,W,446,1200,3036,4,1,18,7856,28270,2642,28466,28292,28323,3,-122.6587383,45.51274,31,0
03JUL18:00:00:00,W,446,1440,3036,4,1,22,7856,46664,2642,46810,46678,46722,3,-122.65873500000001,45.512836666999995,44,0
03JUL18:00:00:00,W,1436,1090,3045,14,1,11,3637,26772,2642,26925,26854,26878,3,-122.66053329999998,45.512938333,24,0
03JUL18:00:00:00,W,1436,1200,3045,14,1,36,3637,31374,2642,31549,31408,31415,3,-122.65850829999998,45.51296,7,0
03JUL18:00:00:00,W,1404,1560,3046,14,1,8,3637,58914,2642,59141,58980,59023,3,-122.66023329999999,45.512955,43,0
03JUL18:00:00:00,W,438,1370,3047,4,1,23,7856,40305,2642,40451,40323,40361,3,-122.65872,45.512831667,38,0
03JUL18:00:00:00,W,438,1600,3047,4,1,33,7856,59000,2642,59206,59013,59067,3,-122.6587433,45.512825,54,0
03JUL18:00:00:00,W,408,1540,3102,4,1,6,7856,54520,2642,54651,54535,54570,3,-122.658745,45.51283,35,0
03JUL18:00:00:00,W,408,1770,3102,4,1,11,7856,72973,2642,73195,72997,73039,3,-122.65874170000001,45.512848333,42,0
03JUL18:00:00:00,W,448,1470,3107,4,1,22,7856,49469,2642,49609,49487,49522,3,-122.65873500000001,45.512815,35,0
03JUL18:00:00:00,W,441,1560,3112,4,1,17,7856,55922,2642,56126,55937,55983,3,-122.658755,45.512826667,46,0
03JUL18:00:00:00,W,403,1050,3132,4,1,25,7856,20832,2642,20979,20844,20891,3,-122.6587233,45.512848333,47,0
03JUL18:00:00:00,W,403,1340,3132,4,1,28,7856,37429,2642,37572,37444,37482,3,-122.65870829999999,45.512834999999995,38,0
03JUL18:00:00:00,W,403,1570,3132,4,1,13,7856,56553,2642,56754,56571,56611,3,-122.65870670000001,45.512715,40,0
03JUL18:00:00:00,W,403,1790,3132,4,1,16,7856,74659,2642,74817,74679,74722,3,-122.65871499999999,45.512851667,43,0
03JUL18:00:00:00,W,402,1400,3133,4,1,23,7856,42961,2642,43102,42977,43010,3,-122.65873329999998,45.512851667,33,0
03JUL18:00:00:00,W,402,1640,3133,4,1,9,7856,61518,2642,61722,61530,61585,3,-122.658725,45.512855,55,0
03JUL18:00:00:00,W,411,1795,3166,4,1,17,7856,75929,2642,76143,75944,75982,3,-122.65874,45.512801667,38,0
03JUL18:00:00:00,W,411,1900,3166,4,1,7,7856,91419,2642,91549,91433,91466,3,-122.6587317,45.512793333000005,33,0
03JUL18:00:00:00,W,901,1280,3319,4,1,20,7856,32178,2642,32388,32192,32237,3,-122.65873500000001,45.512840000000004,45,0
03JUL18:00:00:00,W,447,1240,3330,4,1,33,7856,29931,2642,30079,29959,29966,3,-122.65990829999998,45.512993333000004,7,0
03JUL18:00:00:00,W,447,1460,3330,4,1,25,7856,48279,2642,48489,48291,48335,3,-122.6587483,45.512813333000004,44,0
03JUL18:00:00:00,W,447,1710,3330,4,1,18,7856,66898,2642,67038,66915,66951,3,-122.6587483,45.512836666999995,36,0
03JUL18:00:00:00,W,447,1860,3330,4,1,7,7856,84040,2642,84184,84054,84099,3,-122.658745,45.512821667,45,0
03JUL18:00:00:00,W,407,1690,3508,4,1,21,7856,65503,2642,65703,65516,65570,3,-122.658725,45.512843333,54,0
03JUL18:00:00:00,W,407,1850,3508,4,1,7,7856,82782,2642,82920,82793,82844,3,-122.65871499999999,45.512831667,51,0
03JUL18:00:00:00,W,415,1270,3510,4,1,12,7856,31482,2642,31681,31500,31537,3,-122.6587467,45.512791666999995,37,0
03JUL18:00:00:00,W,410,1330,3511,4,1,13,7856,36546,2642,36801,36552,36574,3,-122.6586717,45.512048333,22,0
03JUL18:00:00:00,W,410,1330,3511,4,1,13,7856,36546,2642,36801,36596,36642,3,-122.65871329999999,45.512836666999995,46,0
03JUL18:00:00:00,W,410,1550,3511,4,1,14,7856,54857,2642,55003,54868,54921,3,-122.6587317,45.512836666999995,53,0
03JUL18:00:00:00,W,410,1780,3511,4,1,12,7856,74028,2642,74177,74044,74089,3,-122.65872,45.512846667,45,0
03JUL18:00:00:00,W,419,1740,3512,4,1,4,7856,70122,2642,70252,70137,70172,3,-122.65873500000001,45.512846667,35,0
03JUL18:00:00:00,W,419,1870,3512,4,1,4,7856,85998,2642,86143,86015,86061,3,-122.65873500000001,45.512855,46,0
03JUL18:00:00:00,W,419,1870,3512,4,1,4,7856,85998,2642,86143,86087,86100,3,-122.66054,45.51299,13,0
03JUL18:00:00:00,W,420,1750,3518,4,1,5,7856,70415,2642,70541,70426,70449,3,-122.6587283,45.512768333000004,23,0
03JUL18:00:00:00,W,420,1880,3518,4,1,5,7856,87510,2642,87633,87524,87544,3,-122.65871000000001,45.512853333,20,0
03JUL18:00:00:00,W,405,1080,3528,4,1,0,7856,23221,2642,23423,23236,23280,3,-122.6587267,45.512826667,44,0
03JUL18:00:00:00,W,405,1080,3528,4,1,0,7856,23221,2642,23444,23236,23280,3,-122.6587267,45.512826667,44,0
03JUL18:00:00:00,W,405,1380,3528,4,1,0,7856,41075,2642,41231,41093,41122,3,-122.6587317,45.512798333,29,0
03JUL18:00:00:00,W,405,1610,3528,4,1,0,7856,59491,2642,59636,59502,59555,3,-122.65873500000001,45.51278,53,0
03JUL18:00:00:00,W,405,1800,3528,4,1,0,7856,77206,2642,77334,77220,77243,3,-122.6587217,45.512791666999995,23,0
03JUL18:00:00:00,W,406,1650,3535,4,1,15,7856,62248,2642,62361,62257,62275,3,-122.658705,45.512028333,18,0
03JUL18:00:00:00,W,406,1820,3535,4,1,18,7856,79640,2642,79849,79659,79689,3,-122.6587517,45.512834999999995,30,0
03JUL18:00:00:00,W,413,1350,3538,4,1,18,7856,38675,2642,38834,38692,38737,3,-122.65873500000001,45.512808333,45,0
03JUL18:00:00:00,W,413,1580,3538,4,1,24,7856,57189,2642,57376,57204,57230,3,-122.6587217,45.512726666999995,26,0
03JUL18:00:00:00,W,414,1840,3543,4,1,5,7856,81800,2642,81941,81810,81856,3,-122.6587283,45.51283,46,0
03JUL18:00:00:00,W,414,1840,3543,4,1,5,7856,81800,2642,81941,81883,81896,3,-122.66048,45.513016666999995,13,0
03JUL18:00:00:00,W,404,1230,3544,4,1,17,7856,29461,2642,29611,29483,29507,3,-122.6587317,45.512855,24,0
03JUL18:00:00:00,W,404,1450,3544,4,1,13,7856,47373,2642,47518,47391,47422,3,-122.6587317,45.512834999999995,31,0
03JUL18:00:00:00,W,401,1030,3572,4,1,21,7856,19119,2642,19298,19127,19143,3,-122.65870670000001,45.512053333000004,16,0
03JUL18:00:00:00,W,401,1030,3572,4,1,21,7856,19119,2642,19298,19162,19207,3,-122.6587483,45.512843333,45,0
03JUL18:00:00:00,W,401,1320,3572,4,1,22,7856,35665,2642,35886,35688,35729,3,-122.658745,45.512821667,41,0
03JUL18:00:00:00,W,401,1320,3572,4,1,22,7856,35665,2642,35886,35759,35772,3,-122.66015829999999,45.513006667,13,0
03JUL18:00:00:00,W,401,1520,3572,4,1,13,7856,54235,2642,54377,54247,54289,3,-122.658725,45.512718333,42,0
03JUL18:00:00:00,W,401,1520,3572,4,1,13,7856,54235,2642,54377,54317,54326,3,-122.65966170000002,45.512973333000005,9,0
03JUL18:00:00:00,W,401,1760,3572,4,1,11,7856,71472,2642,71719,71478,71504,3,-122.658685,45.512051667,26,0
03JUL18:00:00:00,W,401,1760,3572,4,1,11,7856,71472,2642,71719,71522,71565,3,-122.65873329999998,45.512821667,43,0
03JUL18:00:00:00,W,1038,1310,3608,10,1,1,3637,56665,2642,56823,56740,56777,3,-122.6604883,45.51295,37,0
03JUL18:00:00:00,W,1038,1390,3608,10,1,1,3637,65350,2642,65507,65412,65456,3,-122.66052169999999,45.512991667,44,0
03JUL18:00:00:00,W,437,1360,3609,4,1,23,7856,39316,2642,39527,39329,39383,3,-122.65871670000001,45.512761667,54,0
03JUL18:00:00:00,W,1034,1010,3617,10,1,29,3637,22064,2642,22234,22096,22107,3,-122.6585033,45.512991667,11,0
